id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
7197,66,6,0,0,2,1,0,0,9,2,109,4,951,0,0,-3.4,92.47,-31.08,0.72,4831.85,1.0
7198,36,1,2,7,1,2,2,0,5,5,86,0,955,0,0,-1.8,95.3,-45.96,1.27,4992.01,0.0
7199,64,6,2,7,1,1,1,0,12,1,2572,4,305,3,2,-3.0,95.42,-47.87,4.16,4892.03,0.0
7200,39,2,2,4,1,1,1,0,5,3,1696,0,642,1,2,-1.8,91.52,-39.98,2.37,5311.72,0.0
7201,44,3,2,5,1,1,1,0,8,3,71,0,995,0,0,1.4,90.08,-35.84,5.16,5348.34,0.0
7202,53,3,2,6,0,1,1,1,5,1,150,0,1047,0,0,1.1,96.81,-36.43,4.89,5004.12,0.0
7203,31,1,3,5,1,1,1,1,5,2,48,0,995,0,0,1.1,95.59,-37.85,4.73,5185.8,0.0
7204,51,2,2,3,1,2,1,0,7,5,1456,2,707,0,1,1.4,96.65,-29.39,4.19,4813.97,0.0
7205,35,10,2,7,1,1,1,1,6,4,1375,0,398,2,0,1.4,96.65,-45.42,2.69,5226.03,0.0
7206,32,3,2,6,1,1,1,0,11,4,70,4,1025,0,0,-0.1,95.71,-41.7,4.13,5320.49,0.0
7207,48,1,2,4,1,1,1,0,5,5,307,1,983,0,0,-1.8,90.01,-48.51,1.25,4890.03,0.0
7208,29,1,3,5,1,2,2,0,5,1,76,2,987,1,1,-1.8,90.94,-45.64,1.25,4895.13,0.0
7209,25,9,1,5,1,2,1,0,6,4,536,1,1035,0,0,-1.7,96.12,-39.91,0.73,5151.33,0.0
7210,26,2,1,4,1,2,1,0,7,4,4370,0,486,4,2,1.4,92.15,-49.52,1.52,5179.65,0.0
7211,50,8,3,5,1,2,2,0,7,2,185,1,1026,0,0,1.4,91.66,-41.76,4.97,5290.83,0.0
7212,33,2,2,4,1,1,1,0,5,1,180,0,977,1,1,-1.8,96.51,-45.59,1.33,5236.77,0.0
7213,47,2,2,2,0,2,1,1,5,2,42,3,1012,0,0,1.1,91.45,-37.05,4.74,5211.76,0.0
7214,41,2,2,0,1,2,1,0,5,2,466,2,774,1,0,-1.8,92.93,-48.3,1.86,5176.57,0.0
7215,76,6,2,5,1,1,1,0,8,4,135,0,1024,0,0,-2.9,93.03,-32.71,0.89,4979.75,0.0
7216,28,1,2,6,1,1,1,0,9,1,293,1,5,1,2,-3.4,95.88,-29.44,0.74,4992.41,1.0
7217,29,1,2,6,1,1,1,0,8,2,326,1,1048,1,1,-1.7,91.77,-39.87,0.87,4986.6,1.0
7218,27,2,1,4,1,2,1,0,5,3,2656,0,315,5,0,-1.8,90.41,-37.99,3.92,4902.3,0.0
7219,19,9,1,0,1,2,1,0,4,1,4562,0,486,3,0,-1.8,89.93,-46.19,2.66,4950.35,1.0
7220,32,1,2,6,1,2,2,0,8,1,135,0,965,2,2,1.4,93.97,-46.65,2.23,4846.07,0.0
7221,28,10,2,7,1,0,0,0,7,4,2174,9,853,6,0,1.4,96.98,-35.4,1.61,4978.46,0.0
7222,31,1,1,6,1,1,1,1,6,5,209,1,964,0,0,1.4,93.42,-42.17,5.14,5447.68,0.0
7223,44,5,2,6,1,1,1,1,10,2,87,1,3,1,2,-3.4,95.11,-27.51,0.73,5112.83,1.0
7224,46,10,2,6,0,1,2,1,6,4,1030,5,985,0,0,1.4,93.23,-40.79,4.83,5154.9,1.0
7225,42,5,2,6,1,1,2,1,5,5,351,3,961,0,0,1.1,94.83,-37.81,4.65,5372.68,0.0
7226,48,8,1,2,0,1,1,1,5,1,829,1,865,6,1,1.1,97.66,-48.27,0.77,5071.74,0.0
7227,43,10,2,7,1,1,1,1,6,2,3986,0,427,5,2,1.4,89.98,-29.61,3.4,5142.42,0.0
7228,26,1,0,2,2,2,0,0,12,3,2696,16,423,0,0,-1.8,93.28,-50.65,4.1,5053.72,1.0
7229,30,1,1,6,1,2,1,0,4,4,79,0,449,2,2,-1.8,95.33,-39.35,3.36,5158.48,1.0
7230,30,5,1,5,1,1,2,0,5,3,396,2,1006,0,0,-1.8,95.3,-48.0,1.35,5338.75,0.0
7231,43,7,1,3,0,2,1,1,5,5,1515,2,383,0,0,1.1,90.4,-46.43,2.1,5436.45,0.0
7232,47,1,3,6,1,1,1,0,7,4,109,1,1019,0,0,1.4,89.59,-42.52,4.94,5207.18,0.0
7233,35,2,1,3,0,2,1,0,7,1,1733,0,914,0,0,1.4,93.68,-48.31,3.67,5181.86,0.0
7234,35,5,2,6,1,1,1,0,4,1,4732,2,892,5,2,-1.8,88.63,-47.26,3.72,5362.91,0.0
7235,54,10,2,5,1,1,1,0,8,4,1569,0,830,5,0,1.4,94.72,-39.78,4.7,5343.92,0.0
7236,43,10,1,0,0,1,2,0,7,4,45,3,1011,0,0,1.4,91.0,-41.46,4.72,5364.03,0.0
7237,49,10,2,5,1,1,1,0,8,2,3190,2,355,4,1,1.4,90.96,-37.54,3.52,5227.06,0.0
7238,31,8,2,3,0,2,1,1,11,2,4457,1,296,5,1,-0.1,91.28,-45.14,4.74,4994.74,0.0
7239,60,6,2,4,1,1,2,0,3,2,127,1,1026,0,0,-1.8,92.37,-49.5,1.5,5048.1,0.0
7240,31,3,2,6,0,1,1,0,5,3,4147,0,708,4,0,-1.8,91.42,-34.16,2.91,4870.38,0.0
7241,44,10,3,7,1,2,2,0,11,2,177,0,957,0,0,-0.1,91.33,-43.26,3.99,5382.84,0.0
7242,37,10,3,7,1,0,0,0,8,2,681,1,130,2,2,1.4,94.27,-41.3,3.06,4798.06,0.0
7243,55,2,2,4,1,1,1,0,7,5,368,0,970,0,0,1.4,94.38,-43.42,4.73,5055.57,0.0
7244,31,1,1,4,1,2,1,1,7,4,42,1,1022,0,0,1.4,98.61,-41.03,5.17,5081.71,0.0
7245,40,1,2,6,1,1,1,0,11,2,263,1,984,0,0,-0.1,91.89,-42.71,3.99,5330.89,0.0
7246,34,8,2,5,0,1,1,0,5,5,86,0,1029,0,0,-1.8,91.49,-46.8,1.36,4925.73,0.0
7247,33,10,2,6,1,1,2,0,8,4,133,0,1009,0,0,1.4,90.82,-36.38,5.01,5463.36,0.0
7248,73,6,2,2,1,2,1,0,7,1,1264,0,905,4,2,-1.7,92.92,-49.63,1.75,4992.83,1.0
7249,62,5,2,7,1,1,1,0,9,2,364,0,1021,0,0,-1.1,90.24,-36.33,0.89,4765.05,0.0
7250,48,2,2,4,1,2,1,0,8,1,8,5,987,0,0,1.4,90.45,-35.73,5.03,5071.25,0.0
7251,37,2,2,3,1,2,2,0,4,5,2597,0,517,2,0,-1.8,93.91,-51.52,2.82,5359.63,0.0
7252,45,5,2,6,1,1,1,1,11,2,1803,1,517,3,2,-3.4,92.62,-44.93,2.25,5063.14,0.0
7253,21,5,0,7,1,2,1,0,6,4,127,25,1004,0,0,1.4,91.94,-40.94,5.07,5395.39,0.0
7254,48,10,2,7,1,2,2,1,6,5,588,0,994,0,0,1.4,94.08,-40.75,4.95,5479.04,0.0
7255,25,11,2,5,1,2,2,1,5,1,447,1,975,0,0,1.1,97.75,-36.83,4.75,4931.45,0.0
7256,33,1,2,6,1,1,1,1,5,1,628,1,952,0,0,1.1,91.36,-36.61,4.78,5351.92,0.0
7257,57,1,2,5,0,2,2,0,8,1,132,4,952,0,0,1.4,89.51,-34.87,4.9,5207.18,0.0
7258,34,1,1,5,1,1,1,1,5,3,797,1,993,0,0,1.1,92.2,-36.76,4.99,5222.14,0.0
7259,34,8,2,7,1,1,2,0,7,4,148,7,988,0,0,1.4,91.19,-42.44,5.11,5029.43,0.0
7260,28,1,1,6,1,2,1,1,6,3,1940,2,353,5,0,-1.7,97.6,-40.52,3.71,5031.13,0.0
7261,50,1,3,6,1,2,1,1,6,3,311,0,1008,1,0,1.4,88.82,-39.8,1.75,5246.04,0.0
7262,48,5,2,6,1,1,1,0,8,2,89,1,972,0,0,1.4,92.41,-37.36,5.01,5254.24,0.0
7263,48,2,2,4,1,1,1,0,4,5,3957,0,1003,3,1,-1.8,92.15,-42.05,2.41,5131.76,0.0
7264,27,5,1,6,1,2,1,0,7,2,194,0,1030,0,0,1.4,90.34,-42.4,4.78,5489.5,0.0
7265,33,8,2,7,1,2,1,1,5,5,382,1,950,0,0,1.1,92.2,-35.92,4.78,5102.75,0.0
7266,64,8,2,5,1,2,1,0,11,3,3329,4,468,2,1,-1.1,89.67,-45.8,2.82,5124.27,0.0
7267,29,3,1,5,1,1,1,0,11,4,4405,1,174,6,0,-0.1,93.81,-34.39,1.53,5014.9,0.0
7268,22,8,1,5,1,2,2,0,7,1,125,2,1019,0,0,1.4,97.11,-44.4,5.01,5290.83,0.0
7269,52,2,2,2,1,1,1,1,5,4,196,3,987,0,0,1.1,94.55,-37.52,4.63,5118.32,0.0
7270,38,8,2,5,1,2,1,0,5,1,50,0,556,5,0,-1.8,93.67,-30.82,1.98,5477.85,0.0
7271,39,10,3,7,1,2,1,0,7,1,112,2,1025,0,0,1.4,94.29,-43.21,5.2,5426.76,0.0
7272,33,2,2,4,1,1,1,0,4,3,406,2,965,1,1,-1.8,94.56,-48.56,1.46,5058.3,0.0
7273,35,2,2,4,1,2,1,0,5,4,138,3,1047,0,0,-1.8,95.95,-46.43,1.26,5241.87,0.0
7274,30,2,2,2,1,2,1,0,4,1,203,0,988,0,0,-1.8,96.33,-48.65,1.35,4874.73,0.0
7275,33,10,3,7,1,2,1,0,4,5,179,0,965,0,0,-1.8,90.56,-47.71,1.41,5221.47,0.0
7276,33,1,1,6,1,2,1,0,8,1,349,3,1006,0,0,1.4,97.74,-37.07,4.92,5484.27,0.0
7277,27,10,1,7,1,1,1,0,7,1,356,3,984,0,0,1.4,89.97,-44.45,5.11,5285.6,0.0
7278,33,8,2,7,1,2,1,1,5,2,218,3,958,0,0,1.1,96.06,-36.4,4.8,5092.37,0.0
7279,52,1,3,5,1,2,1,0,8,2,134,1,982,1,1,-2.9,90.91,-30.89,0.8,5000.05,0.0
7280,18,6,1,1,1,1,1,0,6,4,123,32,1002,0,0,1.4,94.84,-43.63,5.02,5003.29,0.0
7281,45,0,1,2,1,2,1,1,5,5,198,5,1042,0,0,1.1,90.32,-34.9,5.07,5170.23,0.0
7282,40,2,2,3,1,1,1,1,5,4,71,1,1019,0,0,1.1,90.51,-35.74,4.72,5232.52,0.0
7283,55,4,2,2,0,2,1,1,6,4,91,4,1030,0,0,1.4,92.0,-40.54,4.95,5175.81,0.0
7284,44,1,2,5,1,2,1,0,4,5,34,1,997,0,0,-1.8,97.72,-47.14,1.45,5267.37,0.0
7285,30,8,1,6,1,2,1,0,5,2,78,1,975,1,1,-1.8,97.44,-46.06,1.28,5333.65,0.0
7286,38,6,3,2,1,1,1,0,7,4,122,1,1037,0,0,1.4,97.29,-44.36,4.87,5353.57,0.0
7287,44,1,3,5,1,1,1,0,7,2,1863,5,829,4,2,-2.9,97.28,-30.24,1.31,5381.53,1.0
7288,39,1,1,5,1,2,2,0,8,1,4856,1,40,2,0,-2.9,97.33,-39.11,1.26,5200.58,1.0
7289,29,7,1,6,1,2,1,0,7,1,519,6,555,0,0,1.4,94.82,-28.22,4.77,5081.2,0.0
7290,75,9,3,2,0,1,2,0,3,3,206,4,952,0,0,-1.8,94.75,-47.71,1.45,5017.51,0.0
7291,25,2,2,2,1,1,2,1,7,4,4906,2,675,4,1,1.4,98.51,-31.28,3.44,5094.29,1.0
7292,43,1,2,6,1,2,1,0,7,2,820,1,968,1,1,-2.9,94.13,-33.63,1.01,4852.84,0.0
7293,30,1,1,6,1,2,1,0,9,4,4561,2,377,3,0,-1.1,89.14,-32.49,3.38,5133.15,0.0
7294,54,6,2,2,1,1,1,0,6,2,135,1,950,0,0,-2.9,92.03,-42.84,1.22,5096.5,0.0
7295,50,2,2,2,0,2,1,0,11,1,233,3,970,0,0,-0.1,90.03,-40.65,4.32,5440.0,0.0
7296,49,10,2,4,1,2,1,1,11,1,57,1,1017,0,0,-0.1,91.89,-43.89,4.18,5149.03,0.0
7297,34,2,2,3,0,2,1,1,5,2,2863,5,241,5,2,1.1,95.67,-38.54,2.74,5177.39,0.0
7298,27,1,1,6,1,2,1,0,8,1,354,1,978,0,0,-2.9,90.17,-32.49,0.82,5000.05,1.0
7299,46,1,3,6,1,1,1,1,5,3,690,3,1021,0,0,1.1,96.24,-34.58,4.99,5429.78,1.0
7300,31,8,2,3,1,1,1,0,11,4,872,3,949,0,0,-0.1,93.01,-40.02,4.05,5112.66,0.0
7301,24,2,2,4,0,2,1,0,7,3,4275,0,1007,5,2,1.4,90.16,-41.72,4.45,5161.57,0.0
7302,47,10,2,7,0,1,1,0,8,1,44,2,1026,0,0,1.4,89.23,-36.64,5.04,5332.66,0.0
7303,29,8,2,5,1,1,1,0,4,4,3929,2,954,6,0,-1.8,92.52,-29.85,3.7,5195.79,0.0
7304,33,1,2,7,1,2,1,0,8,5,123,2,1038,0,0,1.4,96.99,-37.03,5.11,5442.45,0.0
7305,24,1,1,5,1,1,1,0,5,4,785,2,1024,0,0,-1.8,91.77,-44.44,1.29,5221.47,0.0
7306,51,2,2,2,0,2,1,1,5,1,2191,1,130,1,0,1.1,98.23,-34.82,4.14,5174.29,0.0
7307,88,4,3,6,2,0,0,1,5,4,633,45,977,0,0,1.4,88.86,-37.58,4.8,5421.53,1.0
7308,41,1,1,5,1,2,1,1,11,4,116,1,1013,0,0,-0.1,95.25,-42.92,4.01,5175.01,0.0
7309,34,7,2,6,1,2,2,1,5,1,280,4,546,0,1,1.1,94.45,-40.55,0.89,5277.89,0.0
7310,27,7,2,1,0,1,2,0,3,4,413,47,824,0,2,1.4,94.31,-39.33,3.92,5340.32,1.0
7311,34,10,1,6,1,2,1,0,8,5,105,7,978,0,0,1.4,95.21,-35.37,4.94,5259.46,0.0
7312,26,9,1,5,1,2,1,0,5,3,653,1,1029,0,0,-1.8,95.95,-48.37,1.33,5277.56,0.0
7313,49,5,2,6,1,2,1,0,8,2,130,2,990,0,0,1.4,91.29,-36.13,4.95,5196.73,0.0
7314,51,2,2,3,1,2,1,0,8,2,905,3,79,4,2,1.4,96.86,-44.36,1.37,4937.11,0.0
7315,58,10,3,4,1,2,1,0,7,3,86,12,966,0,0,1.4,94.48,-43.51,5.17,5249.01,0.0
7316,35,1,2,6,1,1,2,1,5,1,173,1,1005,0,0,1.1,94.74,-37.49,4.92,5102.75,0.0
7317,46,11,2,3,0,1,1,1,5,1,270,0,1042,0,0,1.1,90.32,-36.36,4.81,5440.16,0.0
7318,40,10,2,6,1,1,2,0,6,2,3997,2,251,0,2,-1.7,97.64,-26.97,1.4,5002.62,1.0
7319,74,6,3,3,1,2,1,0,11,3,207,1,1002,0,0,-3.4,89.49,-29.76,0.74,5037.57,1.0
7320,30,5,2,7,0,1,1,0,7,1,549,3,1008,0,0,1.4,98.61,-44.83,5.03,5123.53,0.0
7321,38,1,2,6,1,2,1,0,7,4,76,3,1032,0,0,1.4,92.6,-41.88,4.88,5222.87,0.0
7322,34,11,1,6,1,2,1,0,11,4,1841,1,743,0,2,-0.1,90.04,-47.24,3.45,4935.39,0.0
7323,36,7,2,4,1,2,2,0,5,2,720,1,1020,0,0,-1.8,88.71,-47.21,1.31,5231.67,1.0
7324,58,5,2,6,1,1,2,1,5,1,2139,0,955,4,2,1.1,96.45,-32.71,4.48,5032.97,0.0
7325,44,1,2,5,1,1,1,1,6,5,4478,2,302,4,1,1.4,96.75,-44.02,3.98,5024.34,0.0
7326,44,8,2,5,1,1,1,0,8,1,154,1,964,0,0,1.4,95.12,-37.29,4.82,5484.27,0.0
7327,30,2,2,4,1,2,1,0,5,1,55,1,993,1,1,-1.8,92.05,-44.72,1.26,4890.03,0.0
7328,38,4,2,4,1,2,2,0,11,1,280,2,950,0,0,-0.1,97.3,-43.68,4.18,5013.94,0.0
7329,43,2,2,4,1,1,1,0,5,2,2137,0,420,6,2,-1.8,97.49,-27.82,0.72,5047.67,0.0
7330,29,1,1,6,1,1,1,0,7,2,143,1,515,1,2,1.4,92.78,-39.51,1.24,5133.72,0.0
7331,51,5,3,6,1,1,1,1,5,2,1325,3,582,0,0,-1.8,94.73,-51.09,2.64,4986.0,0.0
7332,51,1,2,5,1,2,1,0,10,4,1029,0,219,5,0,-1.1,97.36,-44.59,4.53,5088.56,1.0
7333,33,7,1,6,1,1,1,0,7,3,3456,0,870,6,0,1.4,95.71,-33.92,4.82,4967.1,0.0
7334,43,2,2,2,1,1,1,1,5,1,216,0,719,6,0,1.1,92.01,-43.87,1.54,4941.43,0.0
7335,27,10,1,6,1,1,1,0,3,1,4320,1,1019,5,1,-1.8,96.94,-29.85,4.7,5314.61,0.0
7336,52,2,2,4,1,1,1,0,5,4,1173,2,244,3,2,-1.8,92.24,-39.48,4.8,4898.57,1.0
7337,31,1,1,5,1,2,2,0,11,3,58,2,796,4,1,-0.1,94.61,-38.58,4.71,5084.94,0.0
7338,46,8,2,5,0,2,2,0,8,1,3568,0,259,6,1,1.4,94.15,-30.98,4.45,5349.1,0.0
7339,28,2,2,4,1,2,1,0,5,3,99,1,991,0,0,-1.8,94.65,-43.93,1.22,4864.54,0.0
7340,35,2,2,4,1,2,1,0,11,5,215,2,1004,0,0,-0.1,95.53,-39.94,4.17,5003.55,0.0
7341,30,1,3,6,1,2,1,0,5,4,3839,1,601,4,1,-1.8,91.23,-48.61,4.99,5266.4,0.0
7342,33,11,2,6,1,2,1,0,8,4,88,8,986,0,0,1.4,97.83,-35.77,4.96,5484.27,0.0
7343,28,10,1,6,1,2,1,0,4,3,370,2,1021,0,0,-1.8,93.16,-46.72,1.37,4951.22,1.0
7344,39,1,2,6,0,2,2,0,8,4,3991,4,398,6,1,1.4,97.57,-48.5,3.04,5043.79,0.0
7345,41,1,1,5,1,2,1,0,5,1,155,3,973,0,0,-1.8,96.7,-44.95,1.28,5037.91,0.0
7346,26,2,1,4,1,1,1,1,7,4,77,1,1000,0,0,1.4,93.26,-41.24,4.89,5364.03,0.0
7347,36,1,2,5,0,2,1,0,8,4,157,2,974,0,0,1.4,92.97,-36.53,4.77,5175.81,0.0
7348,28,10,2,7,1,1,1,1,5,3,69,1,1039,0,0,1.1,92.49,-36.14,4.74,5393.44,0.0
7349,47,0,2,2,0,1,1,1,5,2,251,2,987,0,0,1.1,98.31,-35.19,5.06,5341.53,0.0
7350,31,2,1,4,1,2,1,0,7,2,526,0,1045,0,0,1.4,97.86,-41.93,5.12,5107.85,1.0
7351,26,9,1,6,1,2,1,0,8,3,647,1,0,3,2,-1.7,95.34,-36.84,0.86,5066.47,1.0
7352,31,8,2,3,1,2,1,1,5,3,4300,1,668,5,0,1.1,95.6,-48.11,3.5,4824.14,0.0
7353,44,2,2,2,0,1,2,0,5,3,160,1,1009,2,1,-1.8,89.92,-47.72,1.35,5037.91,0.0
7354,58,1,2,2,0,1,1,0,7,4,136,1,354,3,1,1.4,93.55,-30.67,3.93,4990.64,0.0
7355,41,3,2,6,1,2,1,0,5,1,1729,1,725,1,1,-1.8,91.11,-39.08,4.07,5305.75,0.0
7356,34,2,2,4,0,1,2,1,5,4,113,2,953,0,0,-1.8,93.63,-44.86,1.27,4925.73,0.0
7357,31,1,2,6,1,2,1,0,4,4,4540,0,979,6,2,-1.8,92.99,-48.06,2.42,5154.75,1.0
7358,48,5,2,5,0,1,2,1,5,5,215,2,957,0,0,1.1,93.99,-35.3,4.91,5434.97,0.0
7359,40,2,2,4,0,1,1,1,6,4,4176,1,105,1,1,1.4,92.04,-41.62,1.09,5014.9,0.0
7360,37,11,2,7,1,1,1,1,5,2,116,1,984,0,0,1.1,90.04,-37.34,5.03,5107.94,0.0
7361,45,1,3,5,1,2,1,0,9,2,160,0,960,1,1,-3.4,91.17,-30.99,0.76,4932.2,0.0
7362,31,1,1,6,1,2,1,1,11,3,102,2,1044,0,0,-1.1,98.65,-50.24,1.01,4774.98,0.0
7363,37,1,2,5,1,2,1,0,4,3,105,1,1029,0,0,-1.8,90.0,-47.71,1.53,5063.4,0.0
7364,30,1,2,6,1,1,2,0,8,2,114,3,996,0,0,1.4,93.07,-34.54,5.07,5489.5,0.0
7365,74,6,2,2,1,2,2,1,7,2,544,1,1014,0,0,-1.7,94.21,-38.28,0.82,5051.49,0.0
7366,38,1,3,5,1,1,1,0,5,5,148,2,1004,1,1,-1.8,95.02,-47.12,1.25,5119.49,0.0
7367,59,4,2,2,1,2,1,0,10,2,1995,1,968,5,0,-3.4,94.25,-41.66,4.24,5211.91,1.0
7368,29,2,2,4,1,2,1,1,6,3,346,1,227,0,2,1.4,97.04,-27.36,4.78,5083.39,1.0
7369,44,2,2,3,0,2,1,1,6,1,41,4,1029,0,0,1.4,95.4,-39.83,5.01,5154.9,0.0
7370,33,10,2,7,1,2,1,0,8,5,3734,1,749,2,1,1.4,95.66,-41.91,2.59,5173.06,0.0
7371,30,9,2,5,1,1,1,0,11,5,283,1,973,0,0,-0.1,95.53,-43.51,4.09,4982.77,0.0
7372,31,10,3,7,1,0,0,0,7,3,247,1,1039,0,0,1.4,92.13,-42.18,4.9,5066.02,0.0
7373,50,10,2,7,0,2,1,1,6,3,4162,20,295,4,2,1.4,92.93,-49.88,3.33,4951.65,0.0
7374,30,10,2,7,1,2,1,0,7,1,459,3,999,0,0,1.4,93.91,-41.84,5.12,5348.34,0.0
7375,38,11,1,4,1,2,1,1,6,1,1990,1,471,2,1,1.4,96.0,-52.47,0.8,4921.72,0.0
7376,29,1,1,4,1,2,1,1,5,3,3016,1,902,3,0,-1.8,93.25,-48.35,1.96,5226.22,0.0
7377,81,11,1,2,0,0,2,1,12,2,88,30,976,0,0,1.4,93.82,-44.19,4.77,5039.88,0.0
7378,38,2,1,0,0,1,1,1,5,2,2062,3,250,6,2,1.1,96.93,-39.49,4.09,4921.28,0.0
7379,40,2,2,4,1,1,1,1,6,5,1099,1,1012,0,0,1.4,92.95,-43.76,4.93,5416.31,1.0
7380,29,2,2,5,1,2,1,0,11,4,161,0,996,0,0,-0.1,96.27,-43.97,4.24,5440.0,0.0
7381,26,2,2,3,0,2,1,1,6,1,1836,1,849,3,0,1.4,89.96,-37.43,4.45,5076.8,0.0
7382,29,11,2,2,0,1,1,0,11,4,137,5,1040,0,0,-0.1,91.98,-41.11,4.15,5164.62,0.0
7383,24,4,2,4,1,1,1,0,5,3,1540,4,1030,1,0,-1.8,89.97,-44.55,3.07,5020.66,0.0
7384,49,2,2,5,1,0,0,0,8,2,253,9,36,4,0,1.4,97.46,-45.96,2.75,5115.16,0.0
7385,39,10,2,7,1,2,2,0,5,3,200,1,1021,0,0,-1.8,91.03,-45.78,1.21,4951.22,0.0
7386,38,7,3,7,1,2,1,1,6,4,509,4,972,0,0,1.4,94.37,-41.5,4.79,5400.62,0.0
7387,66,6,2,2,0,2,1,0,6,1,1933,2,260,6,0,-1.7,98.29,-29.62,1.72,5001.64,0.0
7388,40,2,2,0,1,2,1,0,7,2,156,0,957,0,0,1.4,90.63,-43.25,4.82,5431.99,0.0
7389,68,6,1,6,1,2,2,0,5,5,617,2,1047,0,0,-1.8,89.18,-41.48,0.66,4833.39,0.0
7390,39,8,2,5,1,1,1,1,6,5,2136,4,550,6,0,1.4,93.65,-46.21,3.2,4793.64,0.0
7391,56,2,2,4,1,1,1,1,7,3,51,1,951,0,0,1.4,90.06,-42.4,4.8,5358.8,0.0
7392,28,3,3,3,1,1,1,0,5,4,440,3,1000,0,0,-1.8,95.77,-48.18,1.28,5252.07,0.0
7393,34,5,2,4,1,2,2,0,5,3,173,0,988,0,0,-1.8,95.21,-48.0,1.3,5083.8,0.0
7394,49,5,2,6,1,2,1,1,5,5,15,21,977,0,0,1.1,91.36,-36.43,4.99,5165.04,0.0
7395,36,2,2,3,1,1,1,1,5,3,129,1,955,0,0,1.1,98.12,-35.27,4.91,5388.25,0.0
7396,37,2,2,3,1,1,2,0,5,2,3580,2,727,2,2,-1.8,91.88,-45.13,3.05,4950.63,0.0
7397,28,2,1,4,0,2,2,0,7,2,529,1,1006,0,0,1.4,97.67,-43.08,4.88,5489.5,0.0
7398,48,3,2,6,1,2,1,0,11,5,1790,1,350,5,0,-0.1,89.62,-32.46,1.02,4927.47,0.0
7399,40,1,1,5,1,1,1,0,5,1,3928,3,411,0,1,-1.8,91.13,-39.46,1.98,5251.45,1.0
7400,50,11,0,0,2,2,2,1,4,3,176,6,1037,0,0,1.4,96.99,-37.32,4.96,5416.31,0.0
7401,24,1,1,4,1,1,1,0,7,4,38,7,1043,0,0,1.4,90.06,-44.15,4.99,5411.08,0.0
7402,37,1,2,5,1,2,1,0,7,4,1858,1,175,4,1,1.4,89.25,-29.09,3.77,5136.42,0.0
7403,47,1,2,7,1,1,1,0,7,5,370,1,972,0,0,1.4,92.6,-41.29,4.84,5484.27,0.0
7404,46,2,2,2,1,1,1,0,7,2,1200,4,92,3,1,1.4,97.03,-42.04,2.79,5280.27,0.0
7405,34,5,2,5,0,2,1,1,8,1,72,3,1006,0,0,1.4,94.19,-37.07,4.77,5102.62,0.0
7406,36,5,2,6,1,0,0,0,8,3,78,0,482,6,1,1.4,98.27,-28.83,1.45,4960.3,0.0
7407,34,2,2,4,1,1,1,1,5,5,330,1,990,0,0,1.1,93.71,-37.3,4.74,4967.78,0.0
7408,46,8,2,5,1,1,2,0,7,1,3196,1,207,4,0,1.4,88.74,-47.92,3.9,4966.79,0.0
7409,42,8,1,4,1,2,1,0,11,4,3315,2,668,1,1,-0.1,90.26,-41.11,0.66,4978.14,0.0
7410,43,1,1,6,1,2,1,1,5,1,162,7,1043,0,0,1.1,92.67,-34.68,4.75,5294.82,0.0
7411,47,2,2,4,0,1,1,1,6,5,450,10,618,5,1,1.4,92.93,-45.74,1.14,4950.02,0.0
7412,17,9,1,0,1,2,1,0,9,4,111,0,985,0,0,-3.4,94.13,-29.02,0.83,4997.43,0.0
7413,27,9,1,4,1,2,1,0,3,2,93,2,983,0,0,-1.8,91.63,-47.55,1.74,5048.1,1.0
7414,27,2,1,4,1,1,1,0,7,4,28,0,488,6,1,1.4,98.63,-38.18,3.89,5179.94,0.0
7415,24,9,1,5,1,1,1,0,5,4,444,3,126,6,2,-1.8,89.25,-36.62,1.84,5331.06,0.0
7416,54,3,2,2,1,1,1,1,6,1,339,2,1006,0,0,1.4,96.73,-40.54,4.88,5400.62,0.0
7417,32,10,2,7,1,2,1,0,10,5,160,1,957,0,0,-3.4,89.93,-27.06,0.77,4992.41,1.0
7418,39,2,2,4,1,0,0,1,6,3,103,3,1027,0,0,1.4,98.99,-42.8,4.81,5045.11,0.0
7419,31,5,1,6,1,1,1,0,6,1,158,1,3,1,2,-2.9,92.68,-41.98,1.33,4883.3,0.0
7420,27,8,2,5,1,2,2,1,6,2,12,1,1039,0,0,-1.7,92.92,-41.23,0.71,4946.67,0.0
7421,37,9,1,0,1,1,2,0,6,5,618,1,966,0,0,-2.9,96.12,-40.59,1.22,5223.4,0.0
7422,25,2,2,2,1,1,1,0,7,4,434,2,998,0,0,1.4,94.1,-42.65,5.0,5039.88,0.0
7423,30,1,1,6,1,1,1,0,11,4,2865,1,223,0,2,-0.1,91.54,-34.37,1.58,4806.51,0.0
7424,52,2,2,2,0,1,2,1,5,2,74,2,1024,0,0,1.1,90.79,-35.74,5.07,5050.84,0.0
7425,39,10,2,7,1,2,1,1,6,3,46,3,1028,0,0,1.4,94.46,-43.43,4.71,5463.36,0.0
7426,35,8,1,5,0,1,2,0,4,1,76,5,996,0,0,-1.8,93.54,-48.6,1.43,4864.54,0.0
7427,24,10,1,7,1,1,1,0,5,4,174,0,957,1,1,-1.8,97.53,-46.66,1.22,4935.92,0.0
